iteracao,linha,tempo,f,B,theta,G,perda
13,L2,0,0.12,0.5,0.24,0.2,0.01152
13,L2,1,0.12,0.5,0.24,0.2,0.01152
13,L2,2,0.12,0.5,0.24,0.2,0.01152
13,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
13,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
13,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
0,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L1,0,0.12,0.5,0.24,0.2,0.01152
0,L1,1,0.12,0.5,0.24,0.2,0.01152
0,L1,2,0.09999999999999992,0.5,0.19999999999999984,0.2,0.007999999999999988
0,L2,0,0.12,0.5,0.24,0.2,0.01152
0,L2,1,0.12,0.5,0.24,0.2,0.01152
0,L2,2,0.12,0.5,0.24,0.2,0.01152
0,L3,0,0.05,0.7,0.07142857142857144,0.2,0.0010204081632653064
0,L3,1,-0.019999999999999976,0.7,-0.02857142857142854,0.2,0.00016326530612244863
0,L3,2,0.020000000000000073,0.7,0.028571428571428678,0.2,0.0001632653061224502
1,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L1,0,0.12,0.5,0.24,0.2,0.01152
1,L1,1,0.12,0.5,0.24,0.2,0.01152
1,L1,2,0.09823999999999988,0.5,0.19647999999999977,0.2,0.007720878079999983
1,L2,0,0.12,0.5,0.24,0.2,0.01152
1,L2,1,0.12,0.5,0.24,0.2,0.01152
1,L2,2,0.12,0.5,0.24,0.2,0.01152
1,L3,0,0.055357564513408675,0.7,0.07908223501915526,0.2,0.0012507999791249813
1,L3,1,-0.008398367346938732,0.7,-0.011997667638483903,0.2,2.8788805752704785e-05
1,L3,2,0.03160163265306132,0.7,0.045145189504373316,0.2,0.0004076176270771557
2,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L1,0,0.12,0.5,0.24,0.2,0.01152
2,L1,1,0.12,0.5,0.24,0.2,0.01152
2,L1,2,0.09847926786132438,0.5,0.19695853572264876,0.2,0.0077585329588019825
2,L2,0,0.12,0.5,0.24,0.2,0.01152
2,L2,1,0.12,0.5,0.24,0.2,0.01152
2,L2,2,0.12,0.5,0.24,0.2,0.01152
2,L3,0,0.05524236860547882,0.7,0.07891766943639832,0.2,0.0012455997098545276
2,L3,1,-0.00846560559712363,0.7,-0.012093722281605185,0.2,2.925162372491874e-05
2,L3,2,0.031344979992214195,0.7,0.04477854284602028,0.2,0.0004010235798825748
3,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L1,0,0.12,0.5,0.24,0.2,0.01152
3,L1,1,0.12,0.5,0.24,0.2,0.01152
3,L1,2,0.09849103843555856,0.5,0.19698207687111713,0.2,0.007760387721691739
3,L2,0,0.12,0.5,0.24,0.2,0.01152
3,L2,1,0.12,0.5,0.24,0.2,0.01152
3,L2,2,0.12,0.5,0.24,0.2,0.01152
3,L3,0,0.05524496874011403,0.7,0.07892138391444863,0.2,0.0012457169677943581
3,L3,1,-0.00846537418813749,0.7,-0.012093391697339272,0.2,2.9250024549054886e-05
3,L3,2,0.03134873983378372,0.7,0.044783914048262465,0.2,0.0004011197914964321
4,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L1,0,0.12,0.5,0.24,0.2,0.01152
4,L1,1,0.12,0.5,0.24,0.2,0.01152
4,L1,2,0.09849206362779317,0.5,0.19698412725558634,0.2,0.007760549278129006
4,L2,0,0.12,0.5,0.24,0.2,0.01152
4,L2,1,0.12,0.5,0.24,0.2,0.01152
4,L2,2,0.12,0.5,0.24,0.2,0.01152
4,L3,0,0.05524491011114413,0.7,0.07892130015877734,0.2,0.0012457143237503657
4,L3,1,-0.00846537498772544,0.7,-0.012093392839607774,0.2,2.9250030074615317e-05
4,L3,2,0.03134869012880093,0.7,0.04478384304114418,0.2,0.00040111851950676763
5,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
5,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
5,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
5,L1,0,0.12,0.5,0.24,0.2,0.01152
5,L1,1,0.12,0.5,0.24,0.2,0.01152
5,L1,2,0.09849214312849658,0.5,0.19698428625699316,0.2,0.0077605618064354055
5,L2,0,0.12,0.5,0.24,0.2,0.01152
5,L2,1,0.12,0.5,0.24,0.2,0.01152
5,L2,2,0.12,0.5,0.24,0.2,0.01152
5,L3,0,0.05524491143316612,0.7,0.07892130204738018,0.2,0.0012457143833707633
5,L3,1,-0.00846537498496265,0.7,-0.01209339283566093,0.2,2.9250030055523025e-05
5,L3,2,0.03134869077032132,0.7,0.04478384395760189,0.2,0.00040111853592376707
6,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
6,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
6,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
6,L1,0,0.12,0.5,0.24,0.2,0.01152
6,L1,1,0.12,0.5,0.24,0.2,0.01152
6,L1,2,0.0984921494090859,0.5,0.1969842988181718,0.2,0.0077605627961773605
6,L2,0,0.12,0.5,0.24,0.2,0.01152
6,L2,1,0.12,0.5,0.24,0.2,0.01152
6,L2,2,0.12,0.5,0.24,0.2,0.01152
6,L3,0,0.05524491140335591,0.7,0.07892130200479416,0.2,0.0012457143820263855
6,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
6,L3,2,0.03134869076209368,0.7,0.04478384394584811,0.2,0.00040111853571321533
7,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
7,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
7,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
7,L1,0,0.12,0.5,0.24,0.2,0.01152
7,L1,1,0.12,0.5,0.24,0.2,0.01152
7,L1,2,0.09849214990374622,0.5,0.19698429980749244,0.2,0.007760562874129614
7,L2,0,0.12,0.5,0.24,0.2,0.01152
7,L2,1,0.12,0.5,0.24,0.2,0.01152
7,L2,2,0.12,0.5,0.24,0.2,0.01152
7,L3,0,0.05524491140402815,0.7,0.0789213020057545,0.2,0.0012457143820567022
7,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
7,L3,2,0.03134869076219904,0.7,0.04478384394599863,0.2,0.00040111853571591163
8,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
8,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
8,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
8,L1,0,0.12,0.5,0.24,0.2,0.01152
8,L1,1,0.12,0.5,0.24,0.2,0.01152
8,L1,2,0.09849214994272504,0.5,0.19698429988545008,0.2,0.007760562880272186
8,L2,0,0.12,0.5,0.24,0.2,0.01152
8,L2,1,0.12,0.5,0.24,0.2,0.01152
8,L2,2,0.12,0.5,0.24,0.2,0.01152
8,L3,0,0.05524491140401294,0.7,0.07892130200573277,0.2,0.0012457143820560161
8,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
8,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
9,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
9,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
9,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
9,L1,0,0.12,0.5,0.24,0.2,0.01152
9,L1,1,0.12,0.5,0.24,0.2,0.01152
9,L1,2,0.0984921499457963,0.5,0.1969842998915926,0.2,0.007760562880756178
9,L2,0,0.12,0.5,0.24,0.2,0.01152
9,L2,1,0.12,0.5,0.24,0.2,0.01152
9,L2,2,0.12,0.5,0.24,0.2,0.01152
9,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
9,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
9,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
10,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
10,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
10,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
10,L1,0,0.12,0.5,0.24,0.2,0.01152
10,L1,1,0.12,0.5,0.24,0.2,0.01152
10,L1,2,0.09849214994603833,0.5,0.19698429989207666,0.2,0.00776056288079432
10,L2,0,0.12,0.5,0.24,0.2,0.01152
10,L2,1,0.12,0.5,0.24,0.2,0.01152
10,L2,2,0.12,0.5,0.24,0.2,0.01152
10,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
10,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
10,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
11,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
11,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
11,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
11,L1,0,0.12,0.5,0.24,0.2,0.01152
11,L1,1,0.12,0.5,0.24,0.2,0.01152
11,L1,2,0.09849214994605737,0.5,0.19698429989211474,0.2,0.00776056288079732
11,L2,0,0.12,0.5,0.24,0.2,0.01152
11,L2,1,0.12,0.5,0.24,0.2,0.01152
11,L2,2,0.12,0.5,0.24,0.2,0.01152
11,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
11,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
11,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
12,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
12,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
12,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
12,L1,0,0.12,0.5,0.24,0.2,0.01152
12,L1,1,0.12,0.5,0.24,0.2,0.01152
12,L1,2,0.09849214994605887,0.5,0.19698429989211774,0.2,0.007760562880797556
12,L2,0,0.12,0.5,0.24,0.2,0.01152
12,L2,1,0.12,0.5,0.24,0.2,0.01152
12,L2,2,0.12,0.5,0.24,0.2,0.01152
12,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
12,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
12,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
13,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
13,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
13,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
13,L1,0,0.12,0.5,0.24,0.2,0.01152
13,L1,1,0.12,0.5,0.24,0.2,0.01152
13,L1,2,0.09849214994605898,0.5,0.19698429989211796,0.2,0.007760562880797574
13,L2,0,0.12,0.5,0.24,0.2,0.01152
13,L2,1,0.12,0.5,0.24,0.2,0.01152
13,L2,2,0.12,0.5,0.24,0.2,0.01152
13,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
13,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
13,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
0,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L1,0,0.12,0.5,0.24,0.2,0.01152
0,L1,1,0.12,0.5,0.24,0.2,0.01152
0,L1,2,0.09999999999999992,0.5,0.19999999999999984,0.2,0.007999999999999988
0,L2,0,0.12,0.5,0.24,0.2,0.01152
0,L2,1,0.12,0.5,0.24,0.2,0.01152
0,L2,2,0.12,0.5,0.24,0.2,0.01152
0,L3,0,0.05,0.7,0.07142857142857144,0.2,0.0010204081632653064
0,L3,1,-0.019999999999999976,0.7,-0.02857142857142854,0.2,0.00016326530612244863
0,L3,2,0.020000000000000073,0.7,0.028571428571428678,0.2,0.0001632653061224502
1,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L1,0,0.12,0.5,0.24,0.2,0.01152
1,L1,1,0.12,0.5,0.24,0.2,0.01152
1,L1,2,0.09823999999999988,0.5,0.19647999999999977,0.2,0.007720878079999983
1,L2,0,0.12,0.5,0.24,0.2,0.01152
1,L2,1,0.12,0.5,0.24,0.2,0.01152
1,L2,2,0.12,0.5,0.24,0.2,0.01152
1,L3,0,0.055357564513408675,0.7,0.07908223501915526,0.2,0.0012507999791249813
1,L3,1,-0.008398367346938732,0.7,-0.011997667638483903,0.2,2.8788805752704785e-05
1,L3,2,0.03160163265306132,0.7,0.045145189504373316,0.2,0.0004076176270771557
2,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L1,0,0.12,0.5,0.24,0.2,0.01152
2,L1,1,0.12,0.5,0.24,0.2,0.01152
2,L1,2,0.09847926786132438,0.5,0.19695853572264876,0.2,0.0077585329588019825
2,L2,0,0.12,0.5,0.24,0.2,0.01152
2,L2,1,0.12,0.5,0.24,0.2,0.01152
2,L2,2,0.12,0.5,0.24,0.2,0.01152
2,L3,0,0.05524236860547882,0.7,0.07891766943639832,0.2,0.0012455997098545276
2,L3,1,-0.00846560559712363,0.7,-0.012093722281605185,0.2,2.925162372491874e-05
2,L3,2,0.031344979992214195,0.7,0.04477854284602028,0.2,0.0004010235798825748
3,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L1,0,0.12,0.5,0.24,0.2,0.01152
3,L1,1,0.12,0.5,0.24,0.2,0.01152
3,L1,2,0.09849103843555856,0.5,0.19698207687111713,0.2,0.007760387721691739
3,L2,0,0.12,0.5,0.24,0.2,0.01152
3,L2,1,0.12,0.5,0.24,0.2,0.01152
3,L2,2,0.12,0.5,0.24,0.2,0.01152
3,L3,0,0.05524496874011403,0.7,0.07892138391444863,0.2,0.0012457169677943581
3,L3,1,-0.00846537418813749,0.7,-0.012093391697339272,0.2,2.9250024549054886e-05
3,L3,2,0.03134873983378372,0.7,0.044783914048262465,0.2,0.0004011197914964321
4,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L1,0,0.12,0.5,0.24,0.2,0.01152
4,L1,1,0.12,0.5,0.24,0.2,0.01152
4,L1,2,0.09849206362779317,0.5,0.19698412725558634,0.2,0.007760549278129006
4,L2,0,0.12,0.5,0.24,0.2,0.01152
4,L2,1,0.12,0.5,0.24,0.2,0.01152
4,L2,2,0.12,0.5,0.24,0.2,0.01152
4,L3,0,0.05524491011114413,0.7,0.07892130015877734,0.2,0.0012457143237503657
4,L3,1,-0.00846537498772544,0.7,-0.012093392839607774,0.2,2.9250030074615317e-05
4,L3,2,0.03134869012880093,0.7,0.04478384304114418,0.2,0.00040111851950676763
5,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
5,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
5,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
5,L1,0,0.12,0.5,0.24,0.2,0.01152
5,L1,1,0.12,0.5,0.24,0.2,0.01152
5,L1,2,0.09849214312849658,0.5,0.19698428625699316,0.2,0.0077605618064354055
5,L2,0,0.12,0.5,0.24,0.2,0.01152
5,L2,1,0.12,0.5,0.24,0.2,0.01152
5,L2,2,0.12,0.5,0.24,0.2,0.01152
5,L3,0,0.05524491143316612,0.7,0.07892130204738018,0.2,0.0012457143833707633
5,L3,1,-0.00846537498496265,0.7,-0.01209339283566093,0.2,2.9250030055523025e-05
5,L3,2,0.03134869077032132,0.7,0.04478384395760189,0.2,0.00040111853592376707
6,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
6,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
6,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
6,L1,0,0.12,0.5,0.24,0.2,0.01152
6,L1,1,0.12,0.5,0.24,0.2,0.01152
6,L1,2,0.0984921494090859,0.5,0.1969842988181718,0.2,0.0077605627961773605
6,L2,0,0.12,0.5,0.24,0.2,0.01152
6,L2,1,0.12,0.5,0.24,0.2,0.01152
6,L2,2,0.12,0.5,0.24,0.2,0.01152
6,L3,0,0.05524491140335591,0.7,0.07892130200479416,0.2,0.0012457143820263855
6,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
6,L3,2,0.03134869076209368,0.7,0.04478384394584811,0.2,0.00040111853571321533
7,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
7,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
7,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
7,L1,0,0.12,0.5,0.24,0.2,0.01152
7,L1,1,0.12,0.5,0.24,0.2,0.01152
7,L1,2,0.09849214990374622,0.5,0.19698429980749244,0.2,0.007760562874129614
7,L2,0,0.12,0.5,0.24,0.2,0.01152
7,L2,1,0.12,0.5,0.24,0.2,0.01152
7,L2,2,0.12,0.5,0.24,0.2,0.01152
7,L3,0,0.05524491140402815,0.7,0.0789213020057545,0.2,0.0012457143820567022
7,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
7,L3,2,0.03134869076219904,0.7,0.04478384394599863,0.2,0.00040111853571591163
8,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
8,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
8,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
8,L1,0,0.12,0.5,0.24,0.2,0.01152
8,L1,1,0.12,0.5,0.24,0.2,0.01152
8,L1,2,0.09849214994272504,0.5,0.19698429988545008,0.2,0.007760562880272186
8,L2,0,0.12,0.5,0.24,0.2,0.01152
8,L2,1,0.12,0.5,0.24,0.2,0.01152
8,L2,2,0.12,0.5,0.24,0.2,0.01152
8,L3,0,0.05524491140401294,0.7,0.07892130200573277,0.2,0.0012457143820560161
8,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
8,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
9,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
9,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
9,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
9,L1,0,0.12,0.5,0.24,0.2,0.01152
9,L1,1,0.12,0.5,0.24,0.2,0.01152
9,L1,2,0.0984921499457963,0.5,0.1969842998915926,0.2,0.007760562880756178
9,L2,0,0.12,0.5,0.24,0.2,0.01152
9,L2,1,0.12,0.5,0.24,0.2,0.01152
9,L2,2,0.12,0.5,0.24,0.2,0.01152
9,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
9,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
9,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
10,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
10,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
10,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
10,L1,0,0.12,0.5,0.24,0.2,0.01152
10,L1,1,0.12,0.5,0.24,0.2,0.01152
10,L1,2,0.09849214994603833,0.5,0.19698429989207666,0.2,0.00776056288079432
10,L2,0,0.12,0.5,0.24,0.2,0.01152
10,L2,1,0.12,0.5,0.24,0.2,0.01152
10,L2,2,0.12,0.5,0.24,0.2,0.01152
10,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
10,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
10,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
11,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
11,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
11,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
11,L1,0,0.12,0.5,0.24,0.2,0.01152
11,L1,1,0.12,0.5,0.24,0.2,0.01152
11,L1,2,0.09849214994605737,0.5,0.19698429989211474,0.2,0.00776056288079732
11,L2,0,0.12,0.5,0.24,0.2,0.01152
11,L2,1,0.12,0.5,0.24,0.2,0.01152
11,L2,2,0.12,0.5,0.24,0.2,0.01152
11,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
11,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
11,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
12,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
12,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
12,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
12,L1,0,0.12,0.5,0.24,0.2,0.01152
12,L1,1,0.12,0.5,0.24,0.2,0.01152
12,L1,2,0.09849214994605887,0.5,0.19698429989211774,0.2,0.007760562880797556
12,L2,0,0.12,0.5,0.24,0.2,0.01152
12,L2,1,0.12,0.5,0.24,0.2,0.01152
12,L2,2,0.12,0.5,0.24,0.2,0.01152
12,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
12,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
12,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
13,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
13,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
13,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
13,L1,0,0.12,0.5,0.24,0.2,0.01152
13,L1,1,0.12,0.5,0.24,0.2,0.01152
13,L1,2,0.09849214994605898,0.5,0.19698429989211796,0.2,0.007760562880797574
13,L2,0,0.12,0.5,0.24,0.2,0.01152
13,L2,1,0.12,0.5,0.24,0.2,0.01152
13,L2,2,0.12,0.5,0.24,0.2,0.01152
13,L3,0,0.05524491140401333,0.7,0.07892130200573333,0.2,0.0012457143820560337
13,L3,1,-0.008465374984972199,0.7,-0.012093392835674571,0.2,2.925003005558901e-05
13,L3,2,0.031348690762197706,0.7,0.04478384394599673,0.2,0.00040111853571587764
0,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
0,L1,0,0.12,0.5,0.24,0.2,0.01152
0,L1,1,0.12,0.5,0.24,0.2,0.01152
0,L1,2,0.09999999999999992,0.5,0.19999999999999984,0.2,0.007999999999999988
0,L2,0,0.12,0.5,0.24,0.2,0.01152
0,L2,1,0.12,0.5,0.24,0.2,0.01152
0,L2,2,0.12,0.5,0.24,0.2,0.01152
0,L3,0,0.05,0.7,0.07142857142857144,0.2,0.0010204081632653064
0,L3,1,-0.019999999999999976,0.7,-0.02857142857142854,0.2,0.00016326530612244863
0,L3,2,0.020000000000000073,0.7,0.028571428571428678,0.2,0.0001632653061224502
1,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
1,L1,0,0.12,0.5,0.24,0.2,0.01152
1,L1,1,0.12,0.5,0.24,0.2,0.01152
1,L1,2,0.09823999999999988,0.5,0.19647999999999977,0.2,0.007720878079999983
1,L2,0,0.12,0.5,0.24,0.2,0.01152
1,L2,1,0.12,0.5,0.24,0.2,0.01152
1,L2,2,0.12,0.5,0.24,0.2,0.01152
1,L3,0,0.055357564513408675,0.7,0.07908223501915526,0.2,0.0012507999791249813
1,L3,1,-0.008398367346938732,0.7,-0.011997667638483903,0.2,2.8788805752704785e-05
1,L3,2,0.03160163265306132,0.7,0.045145189504373316,0.2,0.0004076176270771557
2,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
2,L1,0,0.12,0.5,0.24,0.2,0.01152
2,L1,1,0.12,0.5,0.24,0.2,0.01152
2,L1,2,0.09847926786132438,0.5,0.19695853572264876,0.2,0.0077585329588019825
2,L2,0,0.12,0.5,0.24,0.2,0.01152
2,L2,1,0.12,0.5,0.24,0.2,0.01152
2,L2,2,0.12,0.5,0.24,0.2,0.01152
2,L3,0,0.05524236860547882,0.7,0.07891766943639832,0.2,0.0012455997098545276
2,L3,1,-0.00846560559712363,0.7,-0.012093722281605185,0.2,2.925162372491874e-05
2,L3,2,0.031344979992214195,0.7,0.04477854284602028,0.2,0.0004010235798825748
3,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
3,L1,0,0.12,0.5,0.24,0.2,0.01152
3,L1,1,0.12,0.5,0.24,0.2,0.01152
3,L1,2,0.09849103843555856,0.5,0.19698207687111713,0.2,0.007760387721691739
3,L2,0,0.12,0.5,0.24,0.2,0.01152
3,L2,1,0.12,0.5,0.24,0.2,0.01152
3,L2,2,0.12,0.5,0.24,0.2,0.01152
3,L3,0,0.05524496874011403,0.7,0.07892138391444863,0.2,0.0012457169677943581
3,L3,1,-0.00846537418813749,0.7,-0.012093391697339272,0.2,2.9250024549054886e-05
3,L3,2,0.03134873983378372,0.7,0.044783914048262465,0.2,0.0004011197914964321
4,L0,0,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L0,1,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L0,2,0.06,0.33,0.1818181818181818,0.25,0.008264462809917354
4,L1,0,0.12,0.5,0.24,0.2,0.01152
